,adf_p_target_level,adf_p_predictor_level,coint_p_value,is_cointegrated,adf_p_target_diff,adf_p_predictor_diff,mutual_info,optimal_lag_aic,granger_p_value_optimal_lag,pearson_lag_0,spearman_lag_0,pearson_lag_1,spearman_lag_1,score,rank
IHLIDXFRTPLEGA,0.0,0.0763741000956655,,False,3.920540396057788e-20,1.54877445326205e-06,0.0,10,0.022942399770395,0.0071141914080001,-0.000640918274306,0.0255760224307391,0.0345620333925572,-0.25840144893992734,358
T10YFF,0.0,0.6712593125243134,,False,6.514243778879815e-28,1.0064242941475765e-22,0.0280098367475347,10,0.0568635152183639,0.0709079431968035,0.0152393315874459,0.0043345619755433,0.0260137956309186,-0.2585287112594136,359
THREEFFTP8,0.0,0.5197426403626042,,False,6.514243778879815e-28,0.0,0.0030700437403892,10,0.0375846195063924,0.029020990913911,0.0258584969975452,0.051635961794216,0.016654232353602,-0.2589318902633335,360
THREEFF6,0.0,0.6684104081127172,,False,6.514243778879815e-28,0.0,0.0,10,0.0365902113691295,0.0312492894501624,0.0250052822227235,0.0510161303179795,0.0189114171073642,-0.2590106273803632,361
DTP10L28,0.0,0.819137308098639,,False,7.4694809868166245e-28,7.56465130431832e-18,0.0,10,0.0351388752301588,-0.0111231490131629,-0.0388415375015297,0.0957186104235371,0.0861220093575082,-0.2590590814405942,362
IHLCHGGBTPEDIN,2.9764781123746136e-30,0.9161773268444832,,False,9.917722468117149e-14,1.4500112262978634e-12,0.0,10,0.0272384527388586,0.011359655991756,0.0067195247985137,-0.0017335599480862,0.0501928146372261,-0.2590874630165165,363
BAMLCC7A01015YTRIV,0.0,0.5844762591141068,,False,3.1528540308330485e-20,2.319417800491778e-18,0.0372074158378867,10,0.0485106354065167,0.0055715969809103,0.02280590891634,-0.1451357278610913,-0.117259103390066,-0.2591250204053043,364
DTP20J28,0.0,0.8129756560872259,,False,7.4694809868166245e-28,2.171379896024975e-14,0.0,10,0.0323823824785693,-0.0078341516674773,-0.0291591573030628,0.0861771206139703,0.0795963682069833,-0.2592536220943737,365
BAMLCC0A0CMTRIV,0.0,0.6196307895131763,,False,3.1528540308330485e-20,6.657148559021135e-18,0.0058750218247287,10,0.0303614521819098,-0.0035663151535046,0.0123997404584072,-0.1406596156535616,-0.1109588061141222,-0.25937297094662704,366
IORB,0.0,0.3230669388924819,,False,1.2588560487353908e-23,0.0,0.0002800293982332,8,0.0631145733811668,-0.0960944397187998,-0.0617473884974798,0.0850761438468876,0.0775471486437324,-0.2594056406511921,367
DFII20,0.0,0.8933698158375929,,False,6.514243778879815e-28,0.0,0.0,10,0.0465278409783827,-0.0503671166108644,-0.0405213527612286,0.1515652221226456,0.1046696050219017,-0.2595222894541438,368
IHLIDXDETPINDEDO,0.0,0.7693464743371046,,False,3.920540396057788e-20,0.018705130190586,0.0,10,0.0252896475534609,0.0050663967352262,-0.0005223962803243,-0.0244528345555996,-0.0263047575416623,-0.25955697971982933,369
BAMLEMXOCOLCRPIUSOAS,0.0,0.0198157477162152,,False,,,0.034995972051238,9,0.0589007194946158,0.03981815060707,0.0285265791813208,0.0488977094010551,0.0350932663580905,-0.2597266204087596,370
BAMLEM1RAAA2ALCRPIUSEY,0.0,0.8307140760775971,,False,3.1528540308330485e-20,3.839721928432967e-16,0.0232335686058853,10,0.0710236873981488,0.0844752009944916,0.0524957887594329,0.0419422568012671,0.0479911384026793,-0.26006566226268996,371
FIN2140AAAMT,0.0,0.0013821988257815,,False,,,0.0,2,0.0266261906721137,0.0034061099186363,-0.0019523433271825,-0.0119365646273883,0.0237651373800138,-0.2601146309442636,372
IHLIDXDETPACCO,0.0,0.0383006568568846,,False,,,0.0,6,0.0387401523758059,-0.0137764634385863,-0.039406979945094,-0.0138405513779748,-0.0391358224336638,-0.2601777166119543,373
DGS30,0.0,0.6866329208502119,,False,6.514243778879815e-28,0.0,0.0040660982816156,10,0.0413372757005184,0.0241281770651943,0.0309349575970833,0.0761437826277272,0.0300949140455826,-0.26021537715765647,374
BAMLEMFSFCRPIOAS,0.0,0.0010606378372639,,False,,,0.0,7,0.0517256084316164,0.0435855634439856,0.0557068352872321,0.0434734782910787,0.0586568108987177,-0.2607610034995248,375
IHLIDXDETPHUMARESO,0.0,0.5437477948623826,,False,3.920540396057788e-20,0.1251299624092781,0.0,10,0.0347577533962521,-0.0242077680916837,-0.0067816187630542,-0.0064534715765573,-0.0136424853479732,-0.26080416267302703,376
THREEFFTP7,0.0,0.4675952431163354,,False,6.514243778879815e-28,0.0,0.0029136530060536,10,0.0411532105396506,0.0277428753629241,0.0229091574789131,0.0504671488051165,0.0168762155832832,-0.2608133503304658,377
BAMLEM2BRRBBBCRPIOAS,0.0,0.031607089794633,,False,,,0.0542730127619046,9,0.0759100830851893,0.0534036288173701,0.0325680643558114,0.0515688170326282,0.0311762639632547,-0.2609122613643767,378
DTP20J29,0.0,0.8387955420120101,,False,7.4694809868166245e-28,0.0,0.0,10,0.0366902031236892,-0.0051825234063131,-0.0322538643214467,0.0992910089400452,0.0838238193269823,-0.2609324424766997,379
IHLIDXCATPLOST,0.0,0.5876494829151575,,False,3.920540396057788e-20,0.0003428787134322,0.0089679910879638,10,0.0416624641331496,0.0325923514403604,-0.0058841020700521,0.0245442772610999,-0.0170875010762246,-0.2610237420846258,380
BAMLEMRACRPIASIASYTW,0.0,0.7686418901812472,,False,3.1528540308330485e-20,0.0,0.0134783995903569,10,0.0879295037776684,0.1334092558021436,0.0806668933489215,0.0141974109238508,0.0218902541594466,-0.26106850667788944,381
BAMLEM1BRRAAA2ACRPITRIV,0.0,0.6664271368194237,,False,3.1528540308330485e-20,2.8458330799174684e-14,0.0062258719278842,10,0.0672749743673644,-0.0965591118371276,-0.0486620407346418,-0.0481721664370691,-0.052327057824713,-0.26114270010419194,382
ESTRECD,0.0,0.57515909960958,,False,2.738339813022466e-13,0.0,0.0,6,0.0309182823832524,-0.0032807696404362,-0.0084590942672679,-0.0044746146909525,-0.0089439332112492,-0.2611933265625305,383
BAMLCC0A3ATRIV,0.0,0.6352211991671949,,False,3.1528540308330485e-20,2.0659123773735067e-18,0.0214300247200407,10,0.044577520372131,-0.0050622837474431,0.0110537251224185,-0.1309160584094074,-0.1030291040873812,-0.2619334023178581,384
IHLIDX33460,0.0,0.3750574194947116,,False,8.233415282129107e-20,0.0008997023549308,0.0,10,0.0382475809983271,0.0236522450708937,-0.0099216378033979,-0.0472165252773695,-0.0256567196983952,-0.2619416441119017,385
IHLCHGDETPEDIN,2.9764781123746136e-30,0.9612051273326834,,False,9.917722468117149e-14,1.7426903169985355e-16,0.0037717008191973,10,0.0414852404106175,0.0241144677333715,0.0140432530774562,-0.0465301390987958,-0.0349335291621785,-0.26202398391932474,386
THREEFF5,0.0,0.6439853134227587,,False,6.514243778879815e-28,0.0,0.0,10,0.0429065280591455,0.0295519580100264,0.0209729429563474,0.0488916783731877,0.020317874093717,-0.2621101211270208,387
DHHNGSP,0.0,0.0879059116414244,,False,3.920540396057788e-20,3.2196001421192643e-27,0.0423179907538324,10,0.0577667349352731,0.0053859633900196,-0.0184092747127398,-0.0367880965813995,-0.0297881905829498,-0.2622635720130669,388
IHLCHGCATPINDEDO,2.9764781123746136e-30,0.232633727793278,,False,9.917722468117149e-14,0.0996243636706106,0.0210621059033315,10,0.0511436804567293,-0.008786239935254,-0.0304873895147775,-0.0275137725762677,-0.008299883033376,-0.2623176880570223,389
DTP30A28,0.0,0.8304158454121445,,False,7.4694809868166245e-28,1.35995069407329e-17,0.0,10,0.0382845761407118,-0.0036820302677198,-0.0253077709327478,0.0895895531793524,0.0760109933710126,-0.26241485033623796,390
IHLCHG22180,2.9764781123746136e-30,0.0142732177959797,,False,,,0.0,4,0.0432749181271554,-0.0141963369818588,-0.033198433974536,-0.0187151717481921,-0.0398332839143067,-0.26257049015522266,391
BAAFF,0.0,0.5797241801171701,,False,5.9050667532656975e-28,1.510042418959587e-21,0.02829230785091,10,0.0728732521743888,0.0883363998642404,0.0199824553748341,0.0390798702667022,0.068084331735098,-0.26265895377566606,392
BAMLEMFLFLCRPIUSOAS,0.0,0.0010224821433321,,False,,,0.0032752061547078,7,0.0560769212025856,0.0386208252241557,0.0522127200104811,0.0395307486421,0.0555315150109469,-0.26269237272662904,393
THREEFF4,0.0,0.6185399434467531,,False,6.514243778879815e-28,0.0,0.0182726771931207,10,0.0514764927795566,0.0268303761550706,0.0155472501768781,0.0453955586846264,0.0214190447127315,-0.26269829904000364,394
IHLIDXNEWDE,0.0,0.3279851201041678,,False,3.920540396057788e-20,1.7230611355646165e-19,0.0034269554877597,10,0.0499214953817705,0.0347515068753607,0.0309640521956833,-0.0099666310958952,-0.0275382378575284,-0.26271165114805184,395
DFII30,0.0,0.9016789911415456,,False,6.514243778879815e-28,0.0,0.0,10,0.052578556035711,-0.0451212799443638,-0.0376141847932151,0.1373617289222317,0.0938967540172584,-0.2627578759405265,396
BAMLEM1BRRAAA2ACRPIEY,0.0,0.8217794359600229,,False,3.1528540308330485e-20,7.244750349162428e-17,0.0307286346759525,10,0.0775571839450144,0.077216251406848,0.0424379879031937,0.0372218437092831,0.0395328723301232,-0.26291172271181107,397
MSCRECD,0.0,0.5058049078159168,,False,1.2131885142191438e-12,0.0,0.0,10,0.058120285647965,-0.0410989639173788,-0.0595681759379079,-0.0038875661358222,-0.0077420828648038,-0.26318140027365733,398
DNKRECD,0.0,0.5058049078159168,,False,1.2131885142191438e-12,0.0,0.0,10,0.058120285647965,-0.0410989639173788,-0.0595681759379079,-0.0038875661358222,-0.0077420828648038,-0.26318140027365733,399
POLRECDM,0.0,0.5058049078159168,,False,1.2131885142191438e-12,0.0,0.0,10,0.058120285647965,-0.0410989639173788,-0.0595681759379079,-0.0038875661358222,-0.0077420828648038,-0.26318140027365733,400
TEDRATE,0.0,1.842044510160547e-16,,False,,,0.0341740829229539,9,0.0641819048357184,0.0260867735306462,0.027661341395011,0.0239004940313538,0.0260842551523184,-0.2634631338571308,401
BAMLEMCLLCRPIUSOAS,0.0,0.0124565457891572,,False,,,0.0196104435289878,9,0.0637217108087855,0.0354369568698911,0.0444940592247777,0.0408831602673763,0.0454016177479235,-0.26357349400824975,402
IHLCHGCATPINDUENGI,2.9764781123746136e-30,0.2314592528365126,,False,9.917722468117149e-14,5.683901405560907e-10,0.0,10,0.0534931299495967,-0.0291299883435829,-0.0464906626448692,-0.1155633444013559,-0.1128778965722402,-0.26383518688099344,403
IHLCHGAUTPPHAR,2.9764781123746136e-30,0.8021295531526008,,False,9.917722468117149e-14,2.016160495768341e-13,0.0,10,0.0529689368440347,-0.0292882988929671,-0.0438477510730928,-0.0152887868688308,0.0027768886326891,-0.2638739697410079,404
THREEFFTP6,0.0,0.4055505144238023,,False,6.514243778879815e-28,0.0,3.716356284666489e-05,10,0.0459909707868843,0.0259314942890103,0.0189863670621698,0.0486857481713053,0.0170864116219172,-0.2638971694670664,405
IHLIDXNEWNSAIE,0.0,0.0454990082911006,,False,,,0.0106494110748398,5,0.0575176159137134,-0.0221451650604998,-0.0453424042583229,-0.0272647322484768,-0.0500696615367116,-0.2641284072186351,406
BAMLCC0A2AATRIV,0.0,0.6310243747854556,,False,3.1528540308330485e-20,6.097870239129391e-19,0.0306296534581438,10,0.0545653480779564,-0.0106791018995335,0.0039425040869206,-0.1201831654436697,-0.0926004733298433,-0.2642380479409084,407
IHLIDXFRTPPHAR,0.0,0.1818208559247135,,False,3.920540396057788e-20,5.003785543751056e-09,0.0,10,0.044875999648892,0.0004100023400072,-0.033995155652506,0.0124858449377098,0.0078143821439115,-0.2645098840603055,408
IHLIDX14860,0.0,0.1808530475629065,,False,8.233415282129107e-20,1.338896729189e-05,0.0001703100060468,10,0.0433397701181288,0.007784004037859,0.0180452450424926,-0.0462216326157594,-0.048139752398701,-0.26471892113800694,409
IHLIDXUSAZ,0.0,0.1914699599004696,,False,3.920540396057788e-20,3.7606150510964183e-06,0.014671230860566,10,0.0566319639870967,0.0394044407504956,0.0103963553264967,-0.0106175386392625,-0.0201004273846124,-0.26473845981502625,410
BAMLC0A3CASYTW,0.0,0.7903783359329669,,False,3.1528540308330485e-20,3.11634981725166e-18,0.0,10,0.0434079792337847,-0.0029678935123533,-0.0226659798929479,0.1230815834510491,0.1088579368327626,-0.2647998043529837,411
IHLCHGFRTPCUSTSERV,2.9764781123746136e-30,0.9357644892595216,,False,9.917722468117149e-14,7.679578058784545e-10,0.0449234361388399,10,0.0682540553570172,0.0073787649313415,0.0210859285431038,0.0240821605618005,0.0425402184025736,-0.2654704655675944,412
T1YFF,0.0,0.3083775612819588,,False,6.514243778879815e-28,4.3359564606620203e-07,0.0,10,0.0629462161707463,0.0872575640372032,0.0084905282399194,-0.0818103172261475,-0.0041319316893202,-0.26560367724058626,413
THREEFY10,0.0,0.6641069282203336,,False,6.514243778879815e-28,0.0,0.0,10,0.0505005649478826,0.0283403170894967,0.0167965562511962,0.0455321268632759,0.0228762261435045,-0.26568653864508374,414
IHLIDXCATPDRIV,0.0,0.5110736152657254,,False,3.920540396057788e-20,0.0001401040660265,0.0067824973668044,10,0.0483559682401874,0.0192031331275852,-0.0036951312806216,-0.0087880721120262,-0.0307657040705125,-0.26569606138189344,415
IHLIDX31140,0.0,0.1631433137662462,,False,8.233415282129107e-20,2.3694988656314194e-06,0.0338438678464814,10,0.0652257902244961,0.028828930513794,-0.0035522342238011,-0.0845064105544894,-0.0553082775242977,-0.2660834260467427,416
THREEFYTP10,0.0,0.3774249678303695,,False,6.514243778879815e-28,0.0,0.0006875098667915,10,0.0505059630930344,0.0242319470538742,0.0146452965335748,0.046612192860822,0.0186588917056636,-0.2661771589051105,417
BAMLEM1BRRAAA2ACRPISYTW,0.0,0.8217313354831506,,False,3.1528540308330485e-20,8.641578898265675e-17,0.0002147460787309,10,0.0678731247584452,0.0686292040780121,0.0348087806938146,0.0410288603635611,0.0573221616255245,-0.2667625022104492,418
THREEFFTP5,0.0,0.3486900561706365,,False,6.514243778879815e-28,0.0,0.0,10,0.0514336187075612,0.0235605358869141,0.0132622771937813,0.0462341668345735,0.019152854500162,-0.26689116617495495,419
THREEFY9,0.0,0.6610719185775471,,False,6.514243778879815e-28,0.0,0.0,10,0.0529903617204407,0.0276354547441846,0.0152683237927487,0.0444323464734438,0.0234440637223793,-0.2669057668344829,420
RIFSPPFAAD07NB,4.017617805457641e-09,0.7855640380779338,,False,3.194704224169496e-28,0.0035018238841301,0.0,10,0.0675229343159999,-0.0504233384551019,-0.0475818843215542,0.0022334340636079,-0.0492590782323657,-0.26720865144873435,421
THREEFYTP9,0.0,0.3567896742071866,,False,6.514243778879815e-28,0.0,0.0,10,0.0528316320912939,0.0233049106913544,0.0125355487294577,0.0456730698043177,0.0192400122520847,-0.2675486068944363,422
THREEFY8,0.0,0.6583299954109516,,False,6.514243778879815e-28,0.0,0.0031107676839816,10,0.0561357055025357,0.0268215329948481,0.0137217411562558,0.0430602262710591,0.0235981179522415,-0.2677778012491076,423
BAMLC0A3CAEY,0.0,0.8247212773335922,,False,3.1528540308330485e-20,3.583173958735991e-18,0.0164701857334215,10,0.0576036885349161,-0.0007664987727618,-0.0162087837196953,0.121820803253425,0.107638682127806,-0.26804991001803646,424
BAMLEM1RAAA2ALCRPIUSSYTW,0.0,0.8291666446235464,,False,3.1528540308330485e-20,5.412978270990935e-16,0.0047349564846581,10,0.0765787159037297,0.0728102157437849,0.038620007287537,0.0373304684504165,0.0516270247419432,-0.2685414727614281,425
BAMLH0A2HYB,0.0,0.0205414783226606,,False,,,0.0409577819449378,7,0.0706449191710332,-0.0071896802804552,-0.0076518256895866,0.0458248283682243,0.0414034045934276,-0.2685822606824216,426
IHLIDX38060,0.0,0.2617855576857473,,False,8.233415282129107e-20,1.224520841826848e-06,0.0,10,0.0581025450772259,0.0386244413797106,0.0064864464554708,-0.010059511553232,-0.031800438730817,-0.2687299292473722,427
THREEFYTP8,0.0,0.339006733087714,,False,6.514243778879815e-28,0.0,0.0,10,0.0553389415440928,0.0222794138261876,0.0108942049525194,0.0444609346222313,0.0194275722003739,-0.26881821473976636,428
BAMLEM2RBBBLCRPIUSOAS,0.0,0.0160359612646249,,False,,,0.0552142779963795,9,0.0949033282192506,0.046323599407547,0.0320503258904093,0.0460803383239959,0.0288131662823557,-0.26908108315862866,429
IHLIDXAUTPSEPUSA,0.0,0.1436641697173361,,False,3.920540396057788e-20,3.699798713231165e-27,0.0,10,0.0514574765234004,0.0081689731765655,0.0049660640323211,-0.0358237729206366,-0.0221837461387182,-0.26926948688847147,430
DFII10,0.0,0.8816543620116069,,False,6.514243778879815e-28,2.6918803078648976e-30,0.0,10,0.0774899970782636,-0.0597477096894367,-0.0574306258069832,0.1579357151095478,0.1115788501624863,-0.26927816528166343,431
DTP30F49,0.0,0.8933972285544451,,False,7.4694809868166245e-28,0.0,0.0,10,0.0525647251385332,-0.0005680643862803,-0.016329508384255,0.113477644977379,0.069751072225198,-0.2693361327783597,432
IHLIDXCATPBAFI,0.0,0.2306673723254489,,False,3.920540396057788e-20,1.3761697326519333e-15,0.0,10,0.0595822613507791,0.0185547684195023,-0.0246700151560033,-0.0561726413361524,-0.0515415899135494,-0.26951042618276105,433
DCPF2M,4.0768350428663325e-27,0.5820044334090095,,False,1.1920823127266874e-11,0.312264075767232,0.0,9,0.1057422163185849,-0.137474531830444,-0.0903477167316863,0.0301680386088787,-0.002080882863954,-0.26951466167122096,434
RIFSPPFAAD60NB,4.0768350428663325e-27,0.5820044334090095,,False,1.1920823127266874e-11,0.312264075767232,0.0,9,0.1057422163185849,-0.137474531830444,-0.0903477167316863,0.0301680386088787,-0.002080882863954,-0.26951466167122096,435
IHLCHGFRTPPHAR,2.9764781123746136e-30,0.8633720218913397,,False,9.917722468117149e-14,3.0902160661620363e-14,0.046769365419601,10,0.0890478318373298,-0.0207742155318564,-0.0447647708774336,0.0214572396779832,0.0300686426679997,-0.2697113610100827,436
IHLCHG33340,2.9764781123746136e-30,0.0740060189433575,,False,9.917722468117149e-14,0.002382547889339,0.0054136094544756,10,0.0548222352547154,-0.0083450161913273,0.0029023390989344,-0.0287743933081501,-0.0258873004971772,-0.2697214366819648,437
DTP30F42,0.0,0.8809959163654394,,False,7.4694809868166245e-28,0.0,0.0,10,0.0570884941688484,-0.0094524704981438,-0.0207373295462454,0.1203931704160973,0.0797441098034674,-0.26981641766310044,438
THREEFY7,0.0,0.656439743758702,,False,6.514243778879815e-28,0.0,0.0,10,0.0597812142177511,0.0258288855300054,0.0113791118619335,0.0414014321955743,0.0247894457499902,-0.2701916859479066,439
THREEFYTP7,0.0,0.3262330913082218,,False,6.514243778879815e-28,0.0,0.0,10,0.0579375367094705,0.0210911693932923,0.0085797065232564,0.0430735831895281,0.0198381246553265,-0.2702079270921333,440
AMBOR30T,0.0,0.5342717856371503,,False,6.08268734044734e-25,0.0498091049154887,0.0,10,0.0563458289362776,-0.017276103773005,-0.0056459969212313,0.0442323056180094,0.0546127542544303,-0.27024612150508737,441
IHLIDXUSNY,0.0,0.37585025101626,,False,3.920540396057788e-20,1.7054980728537752e-22,0.0159748880817351,10,0.0628638506097761,0.0046582344532632,0.0101750817287698,-0.0056584411728782,-0.0142859547045089,-0.27046723100936015,442
THREEFFTP4,0.0,0.3175960338992357,,False,6.514243778879815e-28,0.0,0.0,10,0.0584005122473237,0.0207842016952231,0.0076053479920315,0.0428456125176259,0.0201778091928842,-0.27052124993020404,443
IHLIDXAUTPARCH,0.0,0.3999663262078183,,False,3.920540396057788e-20,1.065865935921436e-15,0.0,10,0.0646876376204631,0.0331373177163438,0.0187851713643107,-0.0087074673915058,-0.0035570549583513,-0.2706828061401198,444
DTP30A29,0.0,0.8399109847703761,,False,7.4694809868166245e-28,0.0,0.0,10,0.0619588693532068,-0.0033182610139398,-0.0351126837027874,0.0955660760358751,0.081359172187692,-0.27094045326960997,445
DTP30F50,0.0,0.8943474079299991,,False,7.4694809868166245e-28,0.0,0.0,10,0.0571794945874032,-0.0026381157778763,-0.0150523983004084,0.115147093573812,0.0707356556094333,-0.2711027464271328,446
DTP20J25,0.0,0.8825949768773311,,False,4.039785594802064e-22,1.756076591695307e-27,0.0080666591750158,10,0.0790272095654888,-0.037059276659603,-0.0512063087832361,0.0857825324908564,0.0883594922068199,-0.2711709934469085,447
